Fecha,Apertura,Máximo,Mínimo,Cierre,Volumen
"May 27, 2021",2888.75,2888.75,2642.61,2736.49,0
"May 26, 2021",2707.05,2911.74,2652.09,2888.7,0
"May 25, 2021",2649.03,2750.53,2394.36,2706.63,0
"May 24, 2021",2099.94,2672.6,2090.64,2643.59,0
"May 23, 2021",2298.37,2384.41,1737.47,2109.58,0
"May 22, 2021",2436.01,2483.98,2168.12,2295.71,0
"May 21, 2021",2772.34,2938.21,2113.35,2430.62,0
"May 20, 2021",2439.64,2993.15,2170.23,2784.29,0
"May 19, 2021",3382.66,3437.94,1952.46,2460.68,0
"May 18, 2021",3276.87,3562.47,3246.4,3380.07,0
"May 17, 2021",3581.34,3587.77,3129.01,3282.4,0
"May 16, 2021",3641.83,3878.9,3350.95,3587.51,0
"May 15, 2021",4075.95,4129.19,3638.12,3638.12,0
"May 14, 2021",3720.12,4171.02,3703.4,4079.06,0
"May 13, 2021",3828.92,4032.56,3549.41,3715.15,0
"May 12, 2021",4174.64,4362.35,3785.85,3785.85,0
"May 11, 2021",3948.27,4178.21,3783.89,4168.7,0
"May 10, 2021",3924.41,4197.47,3684.45,3952.29,0
"May 9, 2021",3911.46,3981.26,3743.99,3928.84,0
"May 8, 2021",3481.99,3950.17,3453.77,3902.65,0
"May 7, 2021",3490.11,3573.29,3370.26,3484.73,0
"May 6, 2021",3524.93,3598.9,3386.24,3490.88,0
"May 5, 2021",3240.55,3541.46,3213.1,3522.78,0
"May 4, 2021",3431.13,3523.59,3180.74,3253.63,0
"May 3, 2021",2951.18,3450.04,2951.18,3431.09,0
"May 2, 2021",2945.56,2984.89,2860.53,2952.06,0
"May 1, 2021",2772.84,2951.44,2755.91,2945.89,0
"Apr 30, 2021",2757.73,2796.05,2728.17,2773.21,0
"Apr 29, 2021",2748.65,2797.97,2672.11,2756.88,0
"Apr 28, 2021",2664.69,2757.48,2564.08,2746.38,0
"Apr 27, 2021",2534.03,2676.39,2485.38,2662.87,0
"Apr 26, 2021",2319.48,2536.34,2308.32,2534.48,0
"Apr 25, 2021",2214.41,2354.09,2172.52,2316.06,0
"Apr 24, 2021",2367.2,2367.74,2163.69,2211.63,0
"Apr 23, 2021",2401.26,2439.54,2117.04,2363.59,0
"Apr 22, 2021",2357.87,2641.09,2315.96,2403.54,0
"Apr 21, 2021",2331.16,2467.2,2238.37,2364.75,0
"Apr 20, 2021",2161.94,2345.83,2060.14,2330.21,0
"Apr 19, 2021",2238.03,2276.78,2086.69,2166.19,0
"Apr 18, 2021",2346.45,2365.46,2011.77,2237.14,0
"Apr 17, 2021",2429.98,2497.39,2333.68,2344.9,0
"Apr 16, 2021",2516.6,2547.56,2318.68,2431.95,0
"Apr 15, 2021",2436.03,2544.27,2409.92,2519.12,0
"Apr 14, 2021",2299.35,2449.69,2284.56,2435.1,0
"Apr 13, 2021",2139.36,2318.42,2138.56,2299.19,0
"Apr 12, 2021",2157.36,2199.72,2110.37,2139.35,0
"Apr 11, 2021",2136.16,2165.19,2119.87,2157.66,0
"Apr 10, 2021",2071.11,2197.0,2062.79,2135.94,0
"Apr 9, 2021",2088.77,2102.87,2055.16,2072.11,0
"Apr 8, 2021",1969.13,2091.52,1959.08,2088.57,0
"Apr 7, 2021",2117.73,2133.19,1945.44,1971.08,0
"Apr 6, 2021",2109.49,2151.22,2057.61,2118.38,0
"Apr 5, 2021",2093.26,2140.99,2032.39,2107.89,0
"Apr 4, 2021",2027.67,2110.35,2007.11,2093.12,0
"Apr 3, 2021",2142.9,2144.96,2028.42,2028.42,0
"Apr 2, 2021",1976.93,2152.45,1960.68,2143.23,0
"Apr 1, 2021",1919.16,1989.06,1912.18,1977.28,0
"Mar 31, 2021",1846.1,1947.84,1793.0,1918.36,0
"Mar 30, 2021",1819.47,1860.97,1793.92,1846.03,0
"Mar 29, 2021",1691.26,1837.19,1683.72,1819.68,0
"Mar 28, 2021",1716.41,1728.58,1672.66,1691.36,0
"Mar 27, 2021",1703.04,1732.82,1674.32,1716.49,0
"Mar 26, 2021",1595.21,1702.92,1594.74,1702.84,0
"Mar 25, 2021",1593.12,1625.91,1560.37,1595.36,0
"Mar 24, 2021",1678.0,1740.43,1570.79,1593.41,0
"Mar 23, 2021",1690.87,1725.11,1662.54,1678.65,0
"Mar 22, 2021",1788.36,1811.97,1674.3,1691.33,0
"Mar 21, 2021",1812.61,1823.35,1764.14,1788.22,0
"Mar 20, 2021",1817.52,1874.71,1811.73,1812.63,0
"Mar 19, 2021",1782.57,1841.2,1746.47,1817.62,0
"Mar 18, 2021",1823.16,1848.65,1705.72,1782.86,0
"Mar 17, 2021",1807.06,1839.82,1749.18,1823.45,0
"Mar 16, 2021",1792.41,1817.06,1720.05,1806.97,0
"Mar 15, 2021",1854.09,1889.2,1749.61,1791.7,0
"Mar 14, 2021",1923.86,1930.78,1845.12,1854.56,0
"Mar 13, 2021",1772.17,1937.65,1733.64,1924.69,0
"Mar 12, 2021",1826.55,1839.5,1728.98,1772.1,0
"Mar 11, 2021",1798.03,1843.82,1734.62,1826.19,0
"Mar 10, 2021",1868.49,1873.8,1766.49,1799.17,0
"Mar 9, 2021",1835.15,1868.05,1804.27,1868.05,0
"Mar 8, 2021",1724.23,1835.19,1670.94,1834.73,0
"Mar 7, 2021",1655.39,1730.92,1636.56,1723.15,0
"Mar 6, 2021",1532.37,1669.11,1519.14,1654.74,0
"Mar 5, 2021",1541.54,1547.88,1450.89,1533.28,0
"Mar 4, 2021",1574.62,1622.95,1511.1,1541.91,0
"Mar 3, 2021",1491.45,1650.36,1481.91,1575.85,0
"Mar 2, 2021",1564.06,1597.61,1461.33,1492.61,0
"Mar 1, 2021",1417.15,1567.69,1416.42,1564.71,0
"Feb 28, 2021",1459.86,1468.39,1300.47,1416.05,0
"Feb 27, 2021",1446.93,1524.93,1433.79,1459.97,0
"Feb 26, 2021",1478.65,1559.03,1407.98,1446.03,0
"Feb 25, 2021",1625.39,1670.22,1465.06,1475.7,0
"Feb 24, 2021",1571.48,1710.98,1511.02,1626.58,0
"Feb 23, 2021",1781.41,1781.41,1378.84,1570.2,0
"Feb 22, 2021",1935.56,1936.45,1580.63,1781.99,0
"Feb 21, 2021",1918.67,1974.26,1890.37,1935.6,0
"Feb 20, 2021",1959.9,2036.29,1830.53,1919.53,0
"Feb 19, 2021",1938.86,1969.55,1896.68,1960.16,0
"Feb 18, 2021",1848.21,1949.9,1848.21,1937.45,0
"Feb 17, 2021",1781.35,1853.67,1736.71,1848.46,0
"Feb 16, 2021",1778.95,1824.52,1729.64,1781.07,0
"Feb 15, 2021",1804.68,1833.83,1683.91,1779.79,0
"Feb 14, 2021",1814.37,1848.15,1789.91,1805.08,0
"Feb 13, 2021",1843.99,1871.6,1770.61,1814.11,0
"Feb 12, 2021",1783.49,1861.36,1744.17,1843.53,0
"Feb 11, 2021",1743.71,1806.54,1708.68,1783.8,0
"Feb 10, 2021",1768.04,1826.7,1686.54,1744.24,0
"Feb 9, 2021",1746.93,1815.96,1711.62,1768.04,0
"Feb 8, 2021",1613.64,1770.59,1571.58,1746.62,0
"Feb 7, 2021",1677.61,1690.04,1501.75,1614.23,0
"Feb 6, 2021",1717.8,1738.31,1649.07,1677.85,0
"Feb 5, 2021",1594.79,1756.51,1594.79,1718.65,0
"Feb 4, 2021",1661.17,1689.19,1561.85,1594.76,0
"Feb 3, 2021",1514.77,1660.91,1510.01,1660.91,0
"Feb 2, 2021",1369.51,1542.99,1362.77,1515.19,0
"Feb 1, 2021",1314.86,1373.85,1274.36,1369.04,0
"Jan 31, 2021",1376.82,1378.92,1288.5,1314.99,0
"Jan 30, 2021",1382.23,1402.4,1328.53,1376.12,0
"Jan 29, 2021",1369.09,1428.98,1292.24,1382.52,0
"Jan 28, 2021",1251.28,1356.29,1226.17,1332.49,0
"Jan 27, 2021",1358.33,1368.07,1215.31,1253.19,0
"Jan 26, 2021",1323.74,1376.09,1253.34,1357.06,0
"Jan 25, 2021",1390.64,1467.78,1304.97,1324.41,0
"Jan 24, 2021",1231.21,1395.11,1225.27,1391.61,0
"Jan 23, 2021",1235.27,1272.15,1200.89,1230.99,0
"Jan 22, 2021",1118.89,1271.69,1046.6,1236.51,0
"Jan 21, 2021",1382.68,1382.68,1098.48,1121.57,0
"Jan 20, 2021",1375.25,1405.74,1243.3,1382.27,0
"Jan 19, 2021",1257.43,1432.3,1254.52,1377.3,0
"Jan 18, 2021",1230.31,1259.45,1187.31,1257.28,0
"Jan 17, 2021",1233.45,1265.64,1174.39,1230.17,0
"Jan 16, 2021",1171.44,1290.05,1157.62,1233.54,0
"Jan 15, 2021",1221.88,1250.51,1090.72,1171.83,0
"Jan 14, 2021",1130.23,1244.16,1093.06,1218.45,0
"Jan 13, 2021",1043.74,1134.34,994.55,1130.74,0
"Jan 12, 2021",1088.53,1149.24,1012.76,1043.43,0
"Jan 11, 2021",1261.62,1261.62,924.92,1090.15,0
"Jan 10, 2021",1280.87,1347.93,1194.72,1262.25,0
"Jan 9, 2021",1223.74,1303.87,1182.27,1281.08,0
"Jan 8, 2021",1225.97,1273.83,1076.08,1224.2,0
"Jan 7, 2021",1208.08,1282.58,1167.44,1225.68,0
"Jan 6, 2021",1101.01,1209.43,1064.23,1207.11,0
"Jan 5, 2021",1041.5,1129.37,986.81,1100.01,0
"Jan 4, 2021",977.06,1153.19,912.31,1040.23,0
"Jan 3, 2021",774.51,1006.57,771.56,975.51,0
"Jan 2, 2021",730.4,786.8,718.11,774.53,0
"Jan 1, 2021",737.71,749.2,719.79,730.37,0
"Dec 31, 2020",751.63,754.3,726.51,737.8,0
"Dec 30, 2020",731.47,754.3,720.99,751.62,0
"Dec 29, 2020",730.36,737.95,692.15,731.52,0
"Dec 28, 2020",683.21,745.88,683.21,730.4,0
"Dec 27, 2020",635.89,711.39,628.33,682.64,0
"Dec 26, 2020",626.5,650.72,617.4,635.84,0
"Dec 25, 2020",611.55,633.06,605.42,626.41,0
"Dec 24, 2020",584.14,613.82,568.6,611.61,0
"Dec 23, 2020",634.82,637.12,560.36,583.71,0
"Dec 22, 2020",609.42,635.08,589.55,634.85,0
"Dec 21, 2020",638.32,646.85,600.84,609.82,0
"Dec 20, 2020",659.19,659.92,625.01,638.29,0
"Dec 19, 2020",654.62,668.77,646.62,659.3,0
"Dec 18, 2020",642.92,662.7,632.36,654.81,0
"Dec 17, 2020",636.15,673.83,628.75,642.87,0
"Dec 16, 2020",589.38,636.64,582.04,636.18,0
"Dec 15, 2020",586.02,596.25,580.63,589.36,0
"Dec 14, 2020",589.78,590.49,577.12,586.01,0
"Dec 13, 2020",568.61,593.78,564.57,589.66,0
"Dec 12, 2020",545.58,573.34,545.25,568.57,0
"Dec 11, 2020",559.68,560.38,537.81,545.8,0
"Dec 10, 2020",573.5,574.6,549.78,559.68,0
"Dec 9, 2020",554.79,577.29,533.0,573.48,0
"Dec 8, 2020",591.9,594.75,552.47,554.83,0
"Dec 7, 2020",601.8,602.92,585.43,591.84,0
"Dec 6, 2020",596.57,606.79,584.41,601.91,0
"Dec 5, 2020",569.35,596.6,563.11,596.6,0
"Dec 4, 2020",616.72,618.98,569.28,569.35,0
"Dec 3, 2020",598.46,622.45,588.35,616.71,0
"Dec 2, 2020",587.26,604.02,578.74,598.35,0
"Dec 1, 2020",615.07,635.16,571.75,587.32,0
"Nov 30, 2020",575.76,615.24,571.54,614.84,0
"Nov 29, 2020",538.26,576.6,531.99,575.76,0
"Nov 28, 2020",517.6,548.04,508.13,538.23,0
"Nov 27, 2020",519.11,530.78,497.24,517.49,0
"Nov 26, 2020",570.51,575.64,485.5,518.8,0
"Nov 25, 2020",603.9,605.09,559.67,570.69,0
"Nov 24, 2020",608.52,621.17,593.84,603.9,0
"Nov 23, 2020",558.06,609.99,551.27,608.45,0
"Nov 22, 2020",549.49,579.37,514.52,558.07,0
"Nov 21, 2020",509.74,550.23,504.24,549.49,0
"Nov 20, 2020",471.63,513.61,471.63,509.74,0
"Nov 19, 2020",479.48,480.12,465.7,471.63,0
"Nov 18, 2020",480.35,492.0,465.83,479.48,0
"Nov 17, 2020",464.41,482.23,460.78,480.36,0
"Nov 16, 2020",447.56,463.83,445.5,459.94,0
"Nov 15, 2020",460.15,460.99,440.25,447.56,0
"Nov 14, 2020",474.63,475.16,452.99,460.15,0
"Nov 13, 2020",461.01,475.22,457.3,474.63,0
"Nov 12, 2020",462.96,467.68,452.07,461.01,0
"Nov 11, 2020",449.68,473.58,449.52,462.96,0
"Nov 10, 2020",444.17,453.76,439.6,449.68,0
"Nov 9, 2020",453.57,457.35,435.16,444.16,0
"Nov 8, 2020",435.72,457.78,433.15,453.55,0
"Nov 7, 2020",454.72,465.68,428.46,435.71,0
"Nov 6, 2020",414.07,456.2,412.98,454.72,0
"Nov 5, 2020",402.14,417.53,397.25,414.07,0
"Nov 4, 2020",387.6,407.67,377.83,402.14,0
"Nov 3, 2020",383.16,389.52,371.31,387.6,0
"Nov 2, 2020",396.36,403.24,381.02,383.16,0
"Nov 1, 2020",386.59,397.12,385.17,396.36,0
"Oct 31, 2020",382.82,393.01,381.3,386.59,0
"Oct 30, 2020",386.73,391.46,375.09,382.82,0
"Oct 29, 2020",388.65,393.23,381.29,386.73,0
"Oct 28, 2020",404.0,408.96,381.15,388.65,0
"Oct 27, 2020",393.89,409.77,390.61,404.0,0
"Oct 26, 2020",406.22,411.28,383.78,393.89,0
"Oct 25, 2020",412.46,417.16,405.35,406.22,0
"Oct 24, 2020",409.77,416.6,407.85,412.46,0
"Oct 23, 2020",414.05,418.96,403.08,409.77,0
"Oct 22, 2020",391.49,420.14,391.28,413.77,0
"Oct 21, 2020",369.06,400.63,368.73,392.19,0
"Oct 20, 2020",379.72,380.76,367.6,369.14,0
"Oct 19, 2020",378.47,383.32,373.7,379.94,0
"Oct 18, 2020",368.73,378.6,368.13,378.21,0
"Oct 17, 2020",366.02,369.77,364.49,368.86,0
"Oct 16, 2020",377.87,380.02,362.6,366.23,0
"Oct 15, 2020",379.19,381.21,371.35,377.44,0
"Oct 14, 2020",381.97,387.3,374.18,379.48,0
"Oct 13, 2020",387.14,387.38,375.58,381.19,0
"Oct 12, 2020",374.8,395.12,366.64,387.73,0
"Oct 11, 2020",370.93,377.25,369.83,375.14,0
"Oct 10, 2020",365.4,378.27,365.35,370.97,0
"Oct 9, 2020",351.11,368.31,348.21,365.59,0
"Oct 8, 2020",342.04,352.21,335.65,350.77,0
"Oct 7, 2020",340.94,342.45,334.55,341.81,0
"Oct 6, 2020",353.96,354.99,338.0,340.82,0
"Oct 5, 2020",352.74,355.21,349.68,353.96,0
"Oct 4, 2020",346.6,354.05,345.13,352.58,0
"Oct 3, 2020",346.22,351.31,344.67,346.52,0
"Oct 2, 2020",352.95,354.12,336.47,346.24,0
"Oct 1, 2020",360.31,369.26,346.48,353.21,0
"Sep 30, 2020",360.04,361.18,353.33,359.94,0
"Sep 29, 2020",354.36,360.35,352.15,359.76,0
"Sep 28, 2020",357.93,366.43,354.55,355.16,0
"Sep 27, 2020",354.96,361.98,349.83,357.44,0
"Sep 26, 2020",352.35,355.85,348.11,355.49,0
"Sep 25, 2020",349.41,357.77,339.02,352.18,0
"Sep 24, 2020",320.99,351.46,318.55,349.36,0
"Sep 23, 2020",344.59,344.67,318.97,321.12,0
"Sep 22, 2020",341.72,346.6,336.86,344.5,0
"Sep 21, 2020",371.4,375.74,336.07,341.79,0
"Sep 20, 2020",385.6,385.6,367.09,371.05,0
"Sep 19, 2020",384.04,387.08,378.72,385.54,0
"Sep 18, 2020",389.34,391.9,376.96,384.36,0
"Sep 17, 2020",365.87,393.9,364.8,389.02,0
"Sep 16, 2020",364.74,372.77,356.68,365.81,0
"Sep 15, 2020",377.15,381.51,363.61,364.84,0
"Sep 14, 2020",365.7,384.49,357.57,377.27,0
"Sep 13, 2020",387.52,388.96,354.34,365.57,0
"Sep 12, 2020",374.6,387.54,367.84,387.18,0
"Sep 11, 2020",368.12,376.63,355.58,374.7,0
"Sep 10, 2020",351.43,377.39,351.11,368.1,0
"Sep 9, 2020",337.82,359.16,332.17,351.11,0
"Sep 8, 2020",353.2,355.56,328.82,337.6,0
"Sep 7, 2020",353.45,358.21,326.25,352.67,0
"Sep 6, 2020",335.33,359.76,319.04,353.36,0
"Sep 5, 2020",388.04,394.17,316.77,335.26,0
"Sep 4, 2020",384.67,402.41,371.64,388.24,0
"Sep 3, 2020",440.24,449.53,381.13,385.67,0
"Sep 2, 2020",477.01,480.33,424.46,440.04,0
"Sep 1, 2020",434.87,487.21,432.08,477.05,0
"Aug 31, 2020",428.51,438.56,419.77,435.08,0
"Aug 30, 2020",399.62,428.66,399.61,428.4,0
"Aug 29, 2020",395.69,405.62,393.04,399.92,0
"Aug 28, 2020",382.63,397.76,381.27,395.87,0
"Aug 27, 2020",386.61,395.35,374.87,382.63,0
"Aug 26, 2020",383.98,391.87,378.71,386.47,0
"Aug 25, 2020",408.07,408.53,374.36,384.0,0
"Aug 24, 2020",391.68,409.39,389.31,408.14,0
"Aug 23, 2020",395.56,396.49,385.04,391.38,0
"Aug 22, 2020",389.03,396.47,382.81,395.84,0
"Aug 21, 2020",416.15,418.64,387.44,389.13,0
"Aug 20, 2020",406.76,418.73,404.03,416.44,0
"Aug 19, 2020",423.74,427.02,396.68,406.46,0
"Aug 18, 2020",429.67,432.58,419.67,423.67,0
"Aug 17, 2020",433.97,442.73,422.65,429.53,0
"Aug 16, 2020",433.35,436.27,415.09,433.79,0
"Aug 15, 2020",437.56,441.75,429.87,433.35,0
"Aug 14, 2020",428.68,444.58,423.35,437.4,0
"Aug 13, 2020",390.84,432.9,379.71,428.74,0
"Aug 12, 2020",380.06,391.31,367.92,391.02,0
"Aug 11, 2020",395.89,398.48,370.86,380.38,0
"Aug 10, 2020",391.04,399.38,391.04,395.89,0
"Aug 9, 2020",395.31,399.74,385.83,391.12,0
"Aug 8, 2020",379.55,393.99,377.35,393.99,0
"Aug 7, 2020",395.23,398.25,367.94,379.51,0
"Aug 6, 2020",401.58,403.49,392.6,394.96,0
"Aug 5, 2020",389.71,406.3,386.22,401.59,0
"Aug 4, 2020",386.16,400.7,382.99,389.88,0
"Aug 3, 2020",371.13,396.51,369.34,386.3,0
"Aug 2, 2020",385.55,411.23,357.14,370.67,0
"Aug 1, 2020",345.8,388.85,343.59,385.2,0
"Jul 31, 2020",334.63,348.61,329.34,345.55,0
"Jul 30, 2020",318.14,338.63,315.75,334.59,0
"Jul 29, 2020",316.56,324.38,313.11,318.19,0
"Jul 28, 2020",321.83,325.91,307.72,316.66,0
"Jul 27, 2020",309.66,330.7,309.66,321.51,0
"Jul 26, 2020",303.69,316.39,300.27,309.64,0
"Jul 25, 2020",279.03,306.74,279.03,304.06,0
"Jul 24, 2020",274.72,286.19,269.24,279.22,0
"Jul 23, 2020",262.39,277.58,261.05,274.69,0
"Jul 22, 2020",245.04,262.99,242.48,262.19,0
"Jul 21, 2020",236.3,246.19,235.68,245.02,0
"Jul 20, 2020",238.49,239.58,234.85,236.15,0
"Jul 19, 2020",235.46,239.16,233.28,238.49,0
"Jul 18, 2020",232.86,236.54,232.32,235.48,0
"Jul 17, 2020",233.69,234.42,232.11,232.77,0
"Jul 16, 2020",238.45,239.01,231.62,233.64,0
"Jul 15, 2020",240.14,241.4,237.1,238.42,0
"Jul 14, 2020",239.98,242.0,237.8,240.21,0
"Jul 13, 2020",242.18,244.31,238.23,239.6,0
"Jul 12, 2020",239.46,243.31,237.77,242.13,0
"Jul 11, 2020",241.04,241.53,238.33,239.46,0
"Jul 10, 2020",242.87,242.88,236.73,240.98,0
"Jul 9, 2020",246.75,247.29,239.9,243.02,0
"Jul 8, 2020",239.16,248.31,238.4,246.67,0
"Jul 7, 2020",240.97,242.68,234.22,239.08,0
"Jul 6, 2020",227.69,242.13,227.03,241.51,0
"Jul 5, 2020",228.98,229.86,224.54,227.66,0
"Jul 4, 2020",225.29,230.05,225.13,229.07,0
"Jul 3, 2020",229.32,229.63,224.91,225.39,0
"Jul 2, 2020",231.29,232.4,225.46,229.39,0
"Jul 1, 2020",226.13,232.76,224.84,231.11,0
"Jun 30, 2020",227.97,229.48,224.82,226.32,0
"Jun 29, 2020",225.36,229.9,222.25,228.19,0
"Jun 28, 2020",222.91,228.6,219.47,225.35,0
"Jun 27, 2020",229.63,232.49,220.56,222.96,0
"Jun 26, 2020",232.88,233.9,229.26,229.67,0
"Jun 25, 2020",235.7,236.05,230.3,232.94,0
"Jun 24, 2020",244.19,248.51,232.81,235.77,0
"Jun 23, 2020",242.54,244.86,239.76,244.14,0
"Jun 22, 2020",229.0,243.78,228.93,242.53,0
"Jun 21, 2020",229.22,232.36,228.49,228.99,0
"Jun 20, 2020",226.98,231.45,226.64,229.27,0
"Jun 19, 2020",231.95,232.15,226.8,227.14,0
"Jun 18, 2020",232.9,234.57,228.95,232.1,0
"Jun 17, 2020",234.49,235.95,229.34,233.03,0
"Jun 16, 2020",229.76,236.39,228.43,234.42,0
"Jun 15, 2020",234.06,234.24,221.24,229.93,0
"Jun 14, 2020",238.97,239.1,232.96,234.11,0
"Jun 13, 2020",237.54,239.19,235.89,238.91,0
"Jun 12, 2020",231.63,239.35,229.65,237.49,0
"Jun 11, 2020",247.55,249.89,229.94,231.7,0
"Jun 10, 2020",244.82,248.65,242.82,247.44,0
"Jun 9, 2020",246.18,248.34,242.34,244.91,0
"Jun 8, 2020",245.18,246.64,241.54,246.31,0
"Jun 7, 2020",241.91,245.44,236.33,245.17,0
"Jun 6, 2020",241.2,245.98,239.72,241.93,0
"Jun 5, 2020",244.35,247.33,240.68,241.22,0
"Jun 4, 2020",244.11,245.93,236.77,244.43,0
"Jun 3, 2020",237.4,244.18,235.46,244.18,0
"Jun 2, 2020",246.83,252.22,233.23,237.22,0
"Jun 1, 2020",230.86,248.24,230.49,246.99,0
"May 31, 2020",242.35,244.05,230.05,230.98,0
"May 30, 2020",220.72,243.94,218.74,242.35,0
"May 29, 2020",219.93,224.22,218.24,220.68,0
"May 28, 2020",208.89,220.28,206.24,219.84,0
"May 27, 2020",201.89,208.86,201.79,208.86,0
"May 26, 2020",205.26,205.75,200.26,201.9,0
"May 25, 2020",201.98,206.36,200.67,205.32,0
"May 24, 2020",208.72,210.6,202.37,202.37,0
"May 23, 2020",207.19,210.39,205.29,208.69,0
"May 22, 2020",199.84,208.59,198.04,207.17,0
"May 21, 2020",210.13,211.63,193.35,199.88,0
"May 20, 2020",213.45,214.72,207.98,210.1,0
"May 19, 2020",214.6,214.6,210.14,213.45,0
"May 18, 2020",207.18,215.91,207.11,214.53,0
"May 17, 2020",200.61,209.16,200.1,207.16,0
"May 16, 2020",195.61,202.77,194.5,200.68,0
"May 15, 2020",202.96,203.57,193.76,195.62,0
"May 14, 2020",198.89,204.12,196.87,202.95,0
"May 13, 2020",189.37,200.2,189.13,199.19,0
"May 12, 2020",185.88,191.6,185.7,189.31,0
